app_id,is_free,price_usd,release_date_str,genres_csv,categories_csv,scraped_utc
3107230,FALSE,39.99,"Dec 13, 2024",Adventure|Indie|Massively Multiplayer|RPG|Early Access,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Family Sharing,2026-02-27T20:49:30+00:00
3107310,FALSE,10.99,"Feb 19, 2026",Action|Simulation|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Family Sharing,2026-02-27T20:49:31+00:00
3113030,FALSE,2.99,"Feb 9, 2026",Adventure|Indie|Simulation,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:49:31+00:00
3114410,TRUE,,"4 Nov, 2024",Casual|Indie|Massively Multiplayer|RPG|Simulation|Strategy|Free To Play,Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:49:32+00:00
3115220,FALSE,24.99,"Sep 16, 2025",Indie|Simulation|Strategy|Early Access,Single-player|Steam Achievements|Adjustable Text Size|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:49:32+00:00
3116890,FALSE,49.99,"Mar 14, 2025",Indie|Simulation|Sports|Strategy,Single-player|Multi-player|MMO|PvP|Online PvP|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Workshop|In-App Purchases|Family Sharing,2026-02-27T20:49:32+00:00
3117820,FALSE,24.99,"Mar 30, 2025",Adventure|Indie|RPG|Simulation|Strategy,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Steam Cloud|Family Sharing,2026-02-27T20:49:33+00:00
3119550,FALSE,9.99,"Feb 5, 2026",Action|Adventure|Massively Multiplayer|RPG,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Custom Volume Controls|Keyboard Only Option|Mouse Only Option|Stereo Sound|Family Sharing,2026-02-27T20:49:33+00:00
3124230,FALSE,14.99,"Feb 5, 2026",Action|Indie,Single-player|Full controller support|Adjustable Text Size|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Subtitle Options|Steam Cloud|Steam Leaderboards|Family Sharing,2026-02-27T20:49:34+00:00
3127280,TRUE,,"18 Jun, 2025",Action|RPG|Free To Play,Single-player|Multi-player|Cross-Platform Multiplayer|In-App Purchases|Stereo Sound|Partial Controller Support,2026-02-27T20:49:34+00:00
3129930,FALSE,9.99,"Feb 3, 2026",Indie|Strategy,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:49:35+00:00
3132860,TRUE,,"Jan 19, 2025",Casual|RPG|Strategy|Free To Play|Early Access,Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:49:36+00:00
3143710,TRUE,,"Feb 4, 2026",Action|Strategy|Free To Play|Early Access,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Cloud,2026-02-27T20:49:37+00:00
3145930,FALSE,3.39,"Feb 17, 2026",Action|Adventure|Casual|Indie,Single-player|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Stereo Sound|Surround Sound|Family Sharing,2026-02-27T20:49:37+00:00
3146140,FALSE,24.99,"Feb 17, 2026",Simulation,Single-player|Multi-player|PvP|LAN PvP|Co-op|LAN Co-op|Steam Achievements|Steam Workshop|Steam Cloud|Stats|Family Sharing,2026-02-27T20:49:38+00:00
3146520,FALSE,4.99,"Oct 11, 2024",Casual|Indie|Massively Multiplayer,Single-player|Multi-player|Co-op|Online Co-op|Family Sharing,2026-02-27T20:49:38+00:00
3149100,FALSE,7.99,"Feb 6, 2026",Casual|Indie|Simulation,Single-player|Steam Cloud|Family Sharing,2026-02-27T20:49:39+00:00
3151380,FALSE,9.74,"May 27, 2025",Casual|Simulation|Early Access,Single-player|Family Sharing,2026-02-27T20:49:40+00:00
3152530,FALSE,1.19,"Feb 19, 2026",Action|Casual|Indie|Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Family Sharing,2026-02-27T20:49:40+00:00
3156770,FALSE,39.99,"Sep 23, 2024",Action|Early Access,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Cloud|Family Sharing,2026-02-27T20:49:41+00:00
3159330,FALSE,34.99,"Mar 19, 2025",Action|Adventure|RPG,Single-player|Steam Achievements|Steam Trading Cards|Captions available|In-App Purchases|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Narrated Game Menus|Playable without Timed Input|Save Anytime|Stereo Sound|Subtitle Options|Surround Sound|Partial Controller Support|HDR available,2026-02-27T20:49:41+00:00
3164330,TRUE,,"Apr 28, 2025",Action|Adventure|Casual|RPG|Simulation|Free To Play,Single-player|Multi-player|Co-op|Cross-Platform Multiplayer|Steam Achievements|In-App Purchases|Partial Controller Support,2026-02-27T20:49:42+00:00
3164500,FALSE,,"24 Mar, 2025",Action|Indie|Simulation|Strategy|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Adjustable Text Size|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:49:42+00:00
3164960,FALSE,9.74,"Feb 17, 2026",Strategy|Early Access,Single-player|Steam Achievements|Steam Leaderboards|Family Sharing,2026-02-27T20:49:43+00:00
3165680,TRUE,,"Aug 13, 2025",Casual|Massively Multiplayer|Simulation|Free To Play|Early Access,Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|In-App Purchases,2026-02-27T20:49:44+00:00
3166800,TRUE,,"Feb 23, 2026",Action|Adventure,Single-player|Game demo|Partial Controller Support,2026-02-27T20:49:44+00:00
3166810,FALSE,10.95,"Feb 18, 2026",Casual|Indie|Strategy,Single-player|Steam Achievements|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Subtitle Options|Steam Cloud|Family Sharing,2026-02-27T20:49:45+00:00
3167020,FALSE,17.99,"Oct 16, 2025",Action|Adventure|Indie|RPG,Single-player|Steam Achievements|Steam Trading Cards|Steam Workshop|Custom Volume Controls|Adjustable Difficulty|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:49:45+00:00
3167550,FALSE,5.99,"Feb 17, 2025",Casual|Indie|Simulation,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:49:46+00:00
3174070,TRUE,,"Feb 18, 2025",Casual|Massively Multiplayer|Simulation|Sports|Strategy|Free To Play,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|Steam Trading Cards|In-App Purchases|Steam Cloud,2026-02-27T20:49:46+00:00
3179010,FALSE,,"13 Feb, 2026",Adventure|Casual|Simulation,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:49:47+00:00
3180070,FALSE,14.99,"Sep 15, 2025",Indie|Simulation,Single-player|Steam Achievements|Full controller support|Steam Cloud|Stats|Family Sharing,2026-02-27T20:49:47+00:00
3180150,FALSE,,"3 Nov, 2025",Casual|Indie|Simulation|Early Access,Single-player|Steam Achievements|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Steam Leaderboards|Family Sharing,2026-02-27T20:49:48+00:00
3183280,TRUE,,"May 21, 2025",Action|Adventure|RPG|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|In-App Purchases|Partial Controller Support,2026-02-27T20:49:49+00:00
3186770,FALSE,13.49,"Feb 26, 2026",Adventure|Indie|Strategy,Single-player|VR Only|Custom Volume Controls|Stereo Sound|Family Sharing,2026-02-27T20:49:49+00:00
3187030,TRUE,,"Sep 17, 2024",Free To Play,,2026-02-27T20:49:50+00:00
3189480,FALSE,19.99,"Feb 4, 2026",Action|Casual|Indie|Early Access,Single-player|Tracked Controller Support|VR Only|Stereo Sound|Surround Sound|Family Sharing,2026-02-27T20:49:51+00:00
3191030,FALSE,4.99,"Mar 7, 2025",Strategy,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:49:52+00:00
3194540,TRUE,,"Feb 23, 2026",Action,Single-player|Game demo|Steam Achievements|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Surround Sound|Steam Cloud,2026-02-27T20:49:52+00:00
3195790,FALSE,14.99,"Apr 17, 2025",Early Access,Single-player|Steam Achievements|Full controller support|Family Sharing,2026-02-27T20:49:53+00:00
3196500,FALSE,31.99,"Feb 18, 2026",RPG,Single-player|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:49:53+00:00
3198850,TRUE,,"Jan 13, 2025",,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|In-App Purchases|Partial Controller Support,2026-02-27T20:49:54+00:00
3199170,TRUE,,"13 Mar, 2025",Action|Adventure|Massively Multiplayer|Strategy|Free To Play,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|In-App Purchases|Partial Controller Support,2026-02-27T20:49:55+00:00
3200120,FALSE,6.39,"Feb 19, 2026",Action|Adventure|Indie|Early Access,Single-player|Full controller support|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Stereo Sound|Family Sharing,2026-02-27T20:49:55+00:00
3205380,FALSE,14.99,"Feb 8, 2026",Action|Casual|Indie|Strategy,Single-player|Steam Achievements|Full controller support|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Stats|Steam Leaderboards|Family Sharing,2026-02-27T20:49:56+00:00
3205720,TRUE,,"Dec 9, 2024",Action|Indie|Simulation,Single-player|Multi-player|Co-op|Online Co-op|Game demo,2026-02-27T20:49:56+00:00
3209150,TRUE,,"Feb 22, 2026",Adventure|Indie|RPG,Single-player|Game demo|Steam Achievements|Stats|Steam Leaderboards,2026-02-27T20:49:57+00:00
3209930,FALSE,7.99,"Feb 13, 2026",Adventure|Indie|RPG|Simulation|Strategy,Single-player|Steam Cloud|Family Sharing,2026-02-27T20:49:57+00:00
3212630,FALSE,9.99,"Feb 3, 2026",Action|Indie|Simulation,Single-player|Steam Achievements|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Steam Cloud|Family Sharing,2026-02-27T20:49:58+00:00
3213230,FALSE,4.99,"Feb 5, 2026",Action|Casual|Indie,Single-player|Steam Achievements|Full controller support|Custom Volume Controls|Keyboard Only Option|Steam Cloud|Family Sharing,2026-02-27T20:49:58+00:00
3213850,FALSE,11.99,"Apr 30, 2025",Action|Adventure|Casual|Indie|RPG|Simulation|Sports|Free To Play,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:49:59+00:00
3215050,FALSE,39.99,"Nov 10, 2025",Simulation|Strategy,Single-player|Steam Achievements|Full controller support|Steam Workshop|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,2026-02-27T20:49:59+00:00
3216340,FALSE,14.99,"Feb 2, 2026",Action|Adventure|Indie|RPG,Single-player|Multi-player|Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Custom Volume Controls|Keyboard Only Option|Playable without Timed Input|Steam Cloud|Remote Play Together|Family Sharing,2026-02-27T20:50:00+00:00
3217240,TRUE,,"Oct 23, 2024",Simulation|Sports|Free To Play,Single-player|Steam Achievements|In-App Purchases,2026-02-27T20:50:00+00:00
3218710,TRUE,,"May 8, 2025",Action|Adventure|Massively Multiplayer|RPG|Strategy|Free To Play,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|In-App Purchases,2026-02-27T20:50:01+00:00
3219580,FALSE,9.99,"Feb 3, 2026",Indie,Single-player|Steam Achievements|Full controller support|Custom Volume Controls|Keyboard Only Option|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,2026-02-27T20:50:01+00:00
3221770,FALSE,9.99,"Jan 23, 2026",Action|Adventure|Indie,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:50:02+00:00
3224420,TRUE,,"6 Mar, 2025",Adventure|Casual|Indie|Massively Multiplayer|RPG|Free To Play|Early Access,Single-player|Multi-player|MMO|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|In-App Purchases,2026-02-27T20:50:02+00:00
3224770,TRUE,,"Jun 24, 2025",Simulation|Sports|Free To Play,Single-player|Multi-player|PvP|Online PvP|Steam Achievements|Full controller support|In-App Purchases,2026-02-27T20:50:03+00:00
3226530,FALSE,17.49,"May 7, 2025",Strategy,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:50:04+00:00
3228590,FALSE,16.24,"Aug 11, 2025",Action,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:50:04+00:00
3229900,FALSE,5.39,"Feb 15, 2026",RPG,Single-player|Full controller support|Family Sharing,2026-02-27T20:50:05+00:00
3230400,FALSE,69.99,"Aug 14, 2025",Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Full controller support|In-App Purchases|Camera Comfort|Chat Speech-to-text|Chat Text-to-speech|Color Alternatives|Adjustable Difficulty|Playable without Timed Input|Stereo Sound|Surround Sound|HDR available|Family Sharing,2026-02-27T20:50:06+00:00
3231090,TRUE,,"Oct 4, 2024",Casual|Simulation|Free To Play,Single-player|Steam Achievements|Steam Cloud|Steam Leaderboards,2026-02-27T20:50:07+00:00
3240220,FALSE,29.99,"Mar 4, 2025",Action|Adventure|Racing,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|In-App Purchases|Partial Controller Support|Remote Play on Phone|Remote Play on Tablet,2026-02-27T20:50:07+00:00
3241660,FALSE,9.99,"Feb 26, 2025",Action|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Steam Cloud|Family Sharing,2026-02-27T20:50:08+00:00
3241970,TRUE,,"Oct 9, 2025",RPG|Strategy,Single-player|Game demo,2026-02-27T20:50:08+00:00
3247750,FALSE,14.99,"Jul 10, 2025",Action|Indie|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:50:09+00:00
3253530,FALSE,1.79,"Dec 17, 2024",Action|Adventure|Indie|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Full controller support|Steam Trading Cards|Family Sharing,2026-02-27T20:50:10+00:00
3255890,FALSE,14.99,"Feb 10, 2026",Action|Adventure,Single-player|Steam Achievements|Full controller support|Adjustable Text Size|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Subtitle Options|Steam Cloud|Family Sharing,2026-02-27T20:50:10+00:00
3256420,TRUE,,"Apr 10, 2025",Action|Indie|Free To Play|Utilities,Steam Workshop|Steam Cloud,2026-02-27T20:50:11+00:00
3257000,TRUE,,"Jul 4, 2025",Action|Indie|Massively Multiplayer|Free To Play|Early Access,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Steam Cloud|Includes level editor,2026-02-27T20:50:11+00:00
3271000,TRUE,,"Jan 21, 2026",Simulation|Sports|Free To Play,Single-player|Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|In-App Purchases|Partial Controller Support,2026-02-27T20:50:12+00:00
3271720,FALSE,4.79,"Feb 20, 2026",Action|Adventure|Strategy,Single-player|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Steam Cloud|Family Sharing,2026-02-27T20:50:13+00:00
3274320,FALSE,,"12 Feb, 2026",Adventure|Indie,Single-player|Steam Achievements|Full controller support|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Subtitle Options|Steam Cloud|Family Sharing,2026-02-27T20:50:13+00:00
3274580,FALSE,44.99,"Nov 12, 2025",Simulation|Strategy,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|Full controller support,2026-02-27T20:50:13+00:00
3279000,TRUE,,"Feb 22, 2026",Casual|Free To Play|Early Access,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|VR Supported|Steam Workshop|In-App Purchases|Includes level editor,2026-02-27T20:50:14+00:00
3279780,TRUE,,"Aug 24, 2025",RPG|Simulation|Free To Play,Single-player|In-App Purchases|Custom Volume Controls|Playable without Timed Input|Save Anytime,2026-02-27T20:50:14+00:00
3285700,TRUE,,"Feb 25, 2025",Action|Adventure|Massively Multiplayer|RPG|Simulation|Free To Play|Early Access,Multi-player|MMO|PvP|Online PvP|In-App Purchases,2026-02-27T20:50:15+00:00
3290690,FALSE,39.99,"Feb 19, 2026",Action|Adventure,Single-player|Steam Achievements|Full controller support|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Subtitle Options|Steam Cloud|Family Sharing,2026-02-27T20:50:16+00:00
3291850,FALSE,14.99,"Feb 12, 2026",Strategy,Single-player|Steam Achievements|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:50:16+00:00
3293260,FALSE,12.99,"Aug 22, 2025",Casual|Indie|Simulation|Early Access,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:50:16+00:00
3300800,FALSE,3.99,"Feb 10, 2026",Adventure|Indie,Single-player|Color Alternatives|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Family Sharing,2026-02-27T20:50:17+00:00
3301060,TRUE,,"Jan 7, 2025",Free To Play|Animation & Modeling|Utilities,,2026-02-27T20:50:17+00:00
3304040,FALSE,1.49,"Feb 20, 2026",Action|Adventure|Casual|Indie,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Cloud|Family Sharing,2026-02-27T20:50:18+00:00
3477300,FALSE,3.99,"Jun 6, 2025",Action|Indie|Utilities,Color Alternatives|Keyboard Only Option|Mouse Only Option|Playable without Timed Input,2026-02-27T20:53:15+00:00
3478650,FALSE,13.99,"Oct 23, 2025",Adventure|Indie,Single-player|Steam Achievements|Camera Comfort|Custom Volume Controls|Mouse Only Option|Narrated Game Menus|Playable without Timed Input|Save Anytime|Stereo Sound|Subtitle Options|Touch Only Option|Steam Cloud|Family Sharing,2026-02-27T20:53:16+00:00
3478870,TRUE,,"8 May, 2025",Action|Casual|Free To Play|Early Access,Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Achievements|In-App Purchases|Stats,2026-02-27T20:53:17+00:00
3480990,FALSE,8.99,"Nov 5, 2025",Indie|Strategy,Single-player|Steam Achievements|Steam Cloud|Family Sharing,2026-02-27T20:53:17+00:00
3483740,FALSE,11.24,"Jun 16, 2025",Casual|Indie|RPG|Simulation|Sports,Single-player|Multi-player|Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Steam Achievements|Full controller support|Camera Comfort|Custom Volume Controls|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Remote Play on TV|Remote Play Together|Family Sharing,2026-02-27T20:53:18+00:00
